title,complex,address,price,price_per_mp,rooms,square_footage,floor_no,bathrooms,bedrooms
Akcent City – schița apartament cu Garsonieră camere de la 47.9m2 - Korter.ro,Akcent City,"str.Navigatiei, 2A, zona Bucurestii Noi, Bucuresti(Bloc 2)",79000,1649,0,47.92,0,0,0
Echo Tineretului – schița apartament cu 2 camere apartament camere de la 80.82m2 - Korter.ro,Echo Tineretului,"str.Gladitei, 15-17, București(blocul)",128367,1588,2,80.822,0,0,0
Obor Est Residence – schița apartament cu 2 camere apartament camere de la 75.97m2 - Korter.ro,Obor Est Residence,"șos.Electronicii, 9-11, Bucuresti(bloc 1)",121500,1599,2,75.972,0,0,0
Rezervelor 60 View Residence – schița apartament cu 1 camere apartament camere de la 41.8m2 - Korter.ro,Rezervelor 60 View Residence,"str.Rezervelor, 60BIS, Chiajna(Bloc 2)",42250,1011,1,41.82,0,0,0
HILS Brauner – schița apartament cu Garsonieră camere de la 38.88m2 - Korter.ro,HILS Brauner,"str.Victor Brauner, 40, Bucureşti(Bloc 1)",58000,1492,0,38.882,0,0,0
Stellaris Residencias – schița apartament cu 2 camere apartament camere de la 56.35m2 - Korter.ro,Stellaris Residencias,"bd.Ghencea, 77, zona Drumul Taberei, Bucuresti(bloc 1)",87750,1557,2,56.352,0,0,0
Premium Town Residence – schița apartament cu 2 camere apartament camere de la 60.0m2 - Korter.ro,Premium Town Residence,șos.Dudești Pantelimon 42(bloc),90000,1500,2,602,0,0,0
UP-SITE – schița apartament cu 2 camere apartament camere de la 58.0m2 - Korter.ro,UP-SITE,"str.Calea Floreasca 167B, zona Aviatiei(Tower 1)",282300,4867,2,582,0,0,0
Teilor Parc Titan – schița apartament cu 3 camere apartament camere de la 79.21m2 - Korter.ro,Teilor Parc Titan,"str.Postasului, zona Titan, sector 3, Bucuresti(Teilor Parc)",90904,1148,3,79.212,0,0,0
Rosetti Luxury – schița apartament cu 3 camere apartament camere de la 97.93m2 - Korter.ro,Rosetti Luxury,"str.Popa Petre, 27, Sector 2, zona Centrală, București(Bloc 1)",209500,2139,3,97.932,0,0,0
Magnolia Urban Residence – schița apartament cu Studio camere de la 59.05m2 - Korter.ro,Magnolia Urban Residence,"șos.București - Târgoviște, 42, sector , zona Straulesti, București(Bloc C2)",74900,1268,0,59.052,0,0,0
Street 5 Carol Park – schița apartament cu 2 camere apartament camere de la 46.0m2 - Korter.ro,Street 5 Carol Park,"str.Mitropolit Grigore, 61, zona Parcul Carol, sector 3, București(Street 5 Carol Park)",94501,2054,2,462,0,0,0
Nusco City – schița apartament cu 2 camere apartament camere de la 77.6m2 - Korter.ro,Nusco City,"șos.Pipera, 48, București(Bloc 3)",0,0,2,77.62,0,0,0
Triama Residence – schița apartament cu 2 camere apartament camere de la 62.2m2 - Korter.ro,Triama Residence,"str.Baia de Aramă, 6, București(Bloc 3)",110500,1777,2,62.22,0,0,0
My Place North – schița apartament cu Studio camere de la 51.7m2 - Korter.ro,My Place North,"Șoseaua București-Nord, 14, Ilfov(bloc 1)",71863,1390,0,51.72,0,0,0
Crystal North – schița apartament cu 1 camere apartament camere de la 73.39m2 - Korter.ro,Crystal North,"șos.Bucuresti Nord, 14C, Voluntari(Corp A)",109900,1497,1,73.392,0,0,0
Romco Rezidential Gura Calitei 100 – schița apartament cu 2 camere apartament camere de la 100.7m2 - Korter.ro,Romco Rezidential Gura Calitei 100,"str.Drumul Gura Calitei, 100, București(Cladire 3)",124900,1240,2,100.72,0,0,0
NorthSide Park Tower – schița apartament cu 2 camere apartament camere de la 71.76m2 - Korter.ro,NorthSide Park Tower,"șos.Gheorghe Ionescu Sisești, 467, București(NorthSide Park - Tower)",99800,1391,2,71.762,0,0,0
City Point – schița apartament cu 3 camere apartament camere de la 91.0m2 - Korter.ro,City Point,"str.Avionului, 52-70, zona Aviatiei, Sector 1, București(Bloc D)",0,0,3,912,0,0,0
MTM Residence – schița apartament cu 3 camere apartament camere de la 110.26m2 - Korter.ro,MTM Residence,"Bulevardul Pipera 1D, Voluntari(bloc 4)",0,0,3,110.262,0,0,0
Onix Park North Residence – schița apartament cu 2 camere apartament camere de la 70.0m2 - Korter.ro,Onix Park North Residence,"str.Campul Pipera, zona Baneasa, Sector 1(Bloc C)",95000,1357,2,702,0,0,0
Yola 71 – schița apartament cu Garsonieră camere de la 36.9m2 - Korter.ro,Yola 71,"str.Piscul Crăsani, 71(Faza 3)",62900,1705,16,36.92,0,0,0
Vitan Rezidential Apartments 2 – schița apartament cu 2 camere apartament camere de la 67.41m2 - Korter.ro,Vitan Rezidential Apartments 2,"zona Vitan, București(imobil)",119000,1765,2,67.412,0,0,0
Cortina 126 – schița apartament cu 2 camere apartament camere de la 96.49m2 - Korter.ro,Cortina 126,"str.Erou Iancu Nicolae, 126F, Bucuresti(blocul)",190000,1969,2,96.492,0,0,0
SunLake Residence – schița apartament cu 2 camere apartament camere de la 68.6m2 - Korter.ro,SunLake Residence,"sos.Fundeni, 33A, zona Fundeni, Bucuresti(Corp A)",75702,1104,2,68.62,0,0,0
Eminescu 65 Residence – schița apartament cu 3 camere apartament camere de la 95.03m2 - Korter.ro,Eminescu 65 Residence,"str.Eminescu, 65, Bucureşti(Eminescu 65)",251000,2641,3,95.032,0,0,0
Bucuria Residence – schița apartament cu 2 camere apartament camere de la 54.95m2 - Korter.ro,Bucuria Residence,"Drumul Postalionului, 93-95, zona Brancoveanu, Sector 4, București(Corp A)",63200,1150,2,54.952,0,0,0
Northview Residence Baneasa – schița apartament cu Studio camere de la 42.76m2 - Korter.ro,Northview Residence Baneasa,"str.Nisipoasa, 47-51, Bucuresti(bloc 1)",81529,1907,0,42.762,0,0,0
First Estates Pipera – schița apartament cu 2 camere apartament camere de la 61.44m2 - Korter.ro,First Estates Pipera,"sos.Bucuresti Nord, 14D, zona Pipera, Bucureşti(bloc 1)",118000,1921,2,61.442,0,0,0
Rahmaninov 38 – schița apartament cu 2 camere apartament camere de la 117.0m2 - Korter.ro,Rahmaninov 38,"str.Serghei Rahmaninov, 38, București(Rahmaninov 38)",500000,4274,2,1172,0,0,0
Empire Residence Tornadei – schița apartament cu 2 camere apartament camere de la 63.06m2 - Korter.ro,Empire Residence Tornadei,"Aleea Tornadei, 4-10, București(blocul)",87095,1381,2,63.062,0,0,0
Herăstrău Boutique – schița apartament cu 3 camere apartament camere de la 77.0m2 - Korter.ro,Herăstrău Boutique,"str.Promoroacă, 6, București(Herăstrău Boutique)",175000,2273,3,772,0,0,0
Transparent Residence 3 – schița apartament cu 2 camere apartament camere de la 47.49m2 - Korter.ro,Transparent Residence 3,"str.Sergent Ilie Petre, 100, Chiajna, Ilfov",52239,1100,2,47.492,0,0,0
Coral Residence – schița apartament cu 2 camere apartament camere de la 59.5m2 - Korter.ro,Coral Residence,"Drumul Valea Doftanei, 131A(Tronson 2)",89900,1511,2,59.52,0,0,0
Sofia Residence 6 – schița apartament cu Garsonieră camere de la 42.21m2 - Korter.ro,Sofia Residence 6,"Drumul Gura Putnei, Bucuresti(Sofia Residence faza 2)",44168,1046,0,42.212,0,0,0
Urban Address 12-14 – schița apartament cu 1 camere apartament camere de la 46.09m2 - Korter.ro,Urban Address 12-14,"str.Ion Heliade Radulescu, 12-14(Urban Address 12-14)",0,0,1,46.092,0,0,0
Tunari Case Concept – schița apartament cu 2 camere apartament camere de la 72.8m2 - Korter.ro,Tunari Case Concept,"str.Intrarea Pădurii, Tunari(Case Green Forest)",83720,1150,2,72.82,0,0,0
ISG Residence 4 – schița apartament cu 1 camere apartament camere de la 50.4m2 - Korter.ro,ISG Residence 4,"șos.Viilor, 55A, București(Bloc 6)",66675,1323,1,50.42,0,0,0
Aristos Residence – schița apartament cu 2 camere apartament camere de la 71.13m2 - Korter.ro,Aristos Residence,"șos.București - Măgurele, Rahova(bloc 1)",54900,772,2,71.132,0,0,0
Oxy Residence 2 – schița apartament cu Studio camere de la 43.8m2 - Korter.ro,Oxy Residence 2,"șos.București Măgurele, 82W, sector 5, București(bloc 2)",49900,1139,0,43.82,0,0,0
Sun Rebreanu – schița apartament cu 1 camere apartament camere de la 35.69m2 - Korter.ro,Sun Rebreanu,"Iosif Albu 81C, zona Titan, Bucuresti(blocul)",44613,1250,1,35.692,0,0,0
Virgiliu 21-23 – schița apartament cu 2 camere apartament camere de la 86.04m2 - Korter.ro,Virgiliu 21-23,"str.Virgiliu, 21-23, București(imobil)",222500,2586,2,86.042,0,0,0
Panorama City – schița apartament cu 2 camere apartament camere de la 50.0m2 - Korter.ro,Panorama City,"Drumul Ciorogarla, 291-295(Bloc 4)",69000,1380,2,502,0,0,0
Bellemonde – schița apartament cu Studio camere de la 48.0m2 - Korter.ro,Bellemonde,"Str.Vasile Alecsandri, Pipera, Ilfov",0,0,0,482,0,0,0
Metropolitan Viilor – schița apartament cu 3 camere apartament camere de la 94.27m2 - Korter.ro,Metropolitan Viilor,"șos.Viilor, 57, zona Filaret, Sector 5, București(Metropolitan Viilor)",125000,1326,3,94.272,0,0,0
Quartier Azuga – schița apartament cu 3 camere apartament camere de la 72.73m2 - Korter.ro,Quartier Azuga,"str.Azuga 32, București(Bloc A)",132700,1825,3,72.732,0,0,0
Macro Nord Residence – schița apartament cu 2 camere apartament camere de la 94.3m2 - Korter.ro,Macro Nord Residence,"șos.Bucuresti-Targoviste, 38C, Bucuresti(scara A)",111000,1177,2,94.32,0,0,0
Ghica Apartments – schița apartament cu Studio camere de la 39.6m2 - Korter.ro,Ghica Apartments,"str.Grozdea, 10A, zona Baicului, sector 2, București(Ghica Apartments)",48700,1230,0,39.62,0,0,0
Sweet Green Residence – schița apartament cu 2 camere apartament camere de la 45.88m2 - Korter.ro,Sweet Green Residence,"șos.Viilor, 15, sector 5, Bucuresti(blocul)",88000,1918,2,45.882,0,0,0
Heliade12 – schița apartament cu Studio camere de la 40.89m2 - Korter.ro,Heliade12,"str.Ion Heliade Rădulescu, 12-14, sector 2, zona Obor, Bucuresti",84000,2054,0,40.892,0,0,0
Aqua City – schița apartament cu 2 camere apartament camere de la 66.25m2 - Korter.ro,Aqua City,"str.Rocilor, 12-16, zona Crangasi/ Giulesti, București(Bloc С3)",98000,1479,2,66.252,0,0,0
Catedral Residence – schița apartament cu Garsonieră camere de la 38.9m2 - Korter.ro,Catedral Residence,"str.Gheorghieni, 34, București(Tronson 1)",84900,2183,0,38.92,0,0,0
Avangarde Home 1 – schița apartament cu 1 camere apartament camere de la 41.0m2 - Korter.ro,Avangarde Home 1,"str.Sergent Ilie Petre, 102, zona Roșu, Chiajna, Ilfov(Bloc 1)",35900,876,1,412,0,0,0
Avangarde Home 2 – schița apartament cu 1 camere apartament camere de la 41.0m2 - Korter.ro,Avangarde Home 2,"str.Sergent Ilie Petre, 88, zona Militari - Roșu, Chiajna(Bloc 2)",33900,827,1,412,0,0,0
Marca Herastrau Residence﻿ – schița apartament cu 2 camere apartament camere de la 97.65m2 - Korter.ro,Marca Herastrau Residence﻿,"Intrarea Solzilor, 14-16, București(Corp B)",199218,2040,2,97.652,0,0,0
Grand AV 133 – schița apartament cu 2 camere apartament camere de la 74.61m2 - Korter.ro,Grand AV 133,"str.Aurel Vlaicu 133, Sector 2, zona Central, Bucuresti(scara A)",335000,4490,2,74.612,0,0,0
Win Herastrau – schița apartament cu 3 camere apartament camere de la 96.0m2 - Korter.ro,Win Herastrau,"Șoseaua Nordului, 96Z(Bloc 4)",286600,2985,3,962,0,0,0
Novum 56 – schița apartament cu Garsonieră camere de la 54.1m2 - Korter.ro,Novum 56,"bd.Timișoara, 56, Sector 6, București(Corp L)",61900,1144,0,54.12,0,0,0
Bridge Residence 7 – schița apartament cu Studio camere de la 45.9m2 - Korter.ro,Bridge Residence 7,"str.Trifoiului, 60-62, Dobroesti, Ilfov(Bloc 3)",58030,1264,0,45.92,0,0,0
Lake House 2 – schița apartament cu 3 camere apartament camere de la 93.54m2 - Korter.ro,Lake House 2,"str.Amilcar C.Săndulescu, 6-10, București(Tronson A)",134000,1433,3,93.542,0,0,0
HILS Splai – schița apartament cu 2 camere apartament camere de la 63.48m2 - Korter.ro,HILS Splai,"str.Cheiul Dâmboviței 22, Bucureşti",71000,1118,2,63.482,0,0,0
Cartierul Scriitorilor – schița apartament cu 2 camere apartament camere de la 61.62m2 - Korter.ro,Cartierul Scriitorilor,"Drumul Ciorogârla, 199-203, București(Bloc 1)",0,0,2,61.622,0,0,0
Family Rezidential Fundeni 2 – schița apartament cu 1 camere apartament camere de la 47.05m2 - Korter.ro,Family Rezidential Fundeni 2,"str.Piersicului, 13-15, zona Fundeni, Dobroești(Corp 2)",61000,1296,1,47.052,0,0,0
Dimri Residence – schița apartament cu 1 camere apartament camere de la 46.64m2 - Korter.ro,Dimri Residence,"str.Prelungirea Ghencea, 350-356(Bloc С1)",53100,1139,1,46.642,0,0,0
Noble Piatra Craiului – schița apartament cu 3 camere apartament camere de la 86.0m2 - Korter.ro,Noble Piatra Craiului,"str.Piatra Craiului, 35",175400,2040,3,862,0,0,0
Smart Residence – schița apartament cu Garsonieră camere de la 36.3m2 - Korter.ro,Smart Residence,"str.Turnu Măgurele, 274 – 276, București(C1)",60000,1653,0,36.32,0,0,0
Lead Grigorescu 103 – schița apartament cu 2 camere apartament camere de la 62.0m2 - Korter.ro,Lead Grigorescu 103,"bd.Nicolae Grigorescu, 103, Bucuresti(bloc)",85000,1371,2,622,0,0,0
Victoria Homes – schița apartament cu 2 camere apartament camere de la 72.1m2 - Korter.ro,Victoria Homes,"bd.Pipera, 159, Voluntari(C1)",110000,1526,2,72.12,0,0,0
Top House Residence Metalurgiei – schița apartament cu Garsonieră camere de la 54.93m2 - Korter.ro,Top House Residence Metalurgiei,"Drumul Binelui, zona Berceni, Sector 4, București(Bloc 2)",70300,1280,0,54.932,0,0,0
AME Residence 2 – schița apartament cu 1 camere apartament camere de la 58.05m2 - Korter.ro,AME Residence 2,"str.Drumul Cretestilor 82-86, zona Aparatorii Patriei, Bucuresti(blocul)",0,0,1,58.052,0,0,0
Encore Apartments – schița apartament cu 2 camere apartament camere de la 52.5m2 - Korter.ro,Encore Apartments,"str.Alunului, 90, Bragadiru, Ilfov(imobil)",52500,1000,2,52.52,0,0,0
Lebăda Lake Residence – schița apartament cu 2 camere apartament camere de la 64.75m2 - Korter.ro,Lebăda Lake Residence,"str.Neptun, Pantelimon(Bloc 5)",117000,1807,2,64.752,0,0,0
North Avenue – schița apartament cu 2 camere apartament camere de la 89.86m2 - Korter.ro,North Avenue,"șos.Bucureşti Nord 10D, zona Pipera, Bucuresti(bloc A)",0,0,2,89.862,0,0,0
Yola 71 – schița apartament cu 2 camere apartament camere de la 48.2m2 - Korter.ro,Yola 71,"str.Piscul Crăsani, 71(Faza 3)",74900,1554,2,48.22,0,0,0
Ivory Residence – schița apartament cu 2 camere apartament camere de la 47.4m2 - Korter.ro,Ivory Residence,"șos.Pipera Tunari, 1, zona Pipera(Bloc 5)",87000,1835,2,47.42,0,0,0
Nusco City – schița apartament cu 3 camere apartament camere de la 103.0m2 - Korter.ro,Nusco City,"șos.Pipera, 48, București(Bloc 3)",0,0,3,1032,0,0,0
iResidence – schița apartament cu 2 camere apartament camere de la 60.85m2 - Korter.ro,iResidence,"șos.București Nord, 14A,Voluntari(Corp 7)",117900,1938,2,60.852,0,0,0
New Ilioara Residence – schița apartament cu 3 camere apartament camere de la 99.92m2 - Korter.ro,New Ilioara Residence,"str.Ilioara nr.28, Bucuresti(blocul)",148800,1489,3,99.922,0,0,0
H4l The Village – schița apartament cu 3 camere apartament camere de la 109.02m2 - Korter.ro,H4l The Village,"str.Emil Racoviță, zona Lac Șaulei/Pipera, Voluntari, Ilfov(Faza 2)",188000,1724,3,109.022,0,0,0
New Colentina Residence – schița apartament cu 2 camere apartament camere de la 52.0m2 - Korter.ro,New Colentina Residence,"str.Răscoala, 1907, zona Colentina(Colentina Residence)",90900,1748,2,522,0,0,0
Estic Park – schița apartament cu 2 camere apartament camere de la 57.65m2 - Korter.ro,Estic Park,"Șos.Dobroești, 55-65(Solis 2)",74900,1299,2,57.652,0,0,0
ISG Residence 4 – schița apartament cu 1 camere apartament camere de la 50.8m2 - Korter.ro,ISG Residence 4,"șos.Viilor, 55A, București(Bloc 6)",66885,1317,1,50.82,0,0,0
Como Park – schița apartament cu 2 camere apartament camere de la 62.0m2 - Korter.ro,Como Park,"șos, Virtutii, 56, zona Politehnica, Bucuresti(bloc A)",112000,1806,2,622,0,0,0
The Class Villas – schița apartament cu 5 camere apartament camere de la 120.0m2 - Korter.ro,The Class Villas,"str.Alexandru Ioan Cuza, Tunari, Ilfov(The Class Villas)",189000,1575,5,1202,0,0,0
Roka Residence Doamna Ghica – schița apartament cu 3 camere apartament camere de la 89.02m2 - Korter.ro,Roka Residence Doamna Ghica,"str.Cremenita 98-100, Bucuresti(bloc 1)",143000,1606,3,89.022,0,0,0
Agatului 66 – schița apartament cu 2 camere apartament camere de la 74.71m2 - Korter.ro,Agatului 66,"str.Drumul Agatului, zona Pădurea Băneasa, sector 1, București(Bloc 2)",78800,1055,2,74.712,0,0,0
Luica Residence – schița apartament cu 1 camere apartament camere de la 49.06m2 - Korter.ro,Luica Residence,"str.Acțiunii, zona Progresul, Sector 4, București(Bloc 2)",42900,874,1,49.062,0,0,0
Dream Residence – schița apartament cu 2 camere apartament camere de la 47.25m2 - Korter.ro,Dream Residence,"șos.Sălaj, 347-355, zona Sălaj, Sector 5, București(Bloc 11)",60900,1289,2,47.252,0,0,0
Jolie Village – schița apartament cu 2 camere apartament camere de la 67.95m2 - Korter.ro,Jolie Village,"str.Alexandru cel Bun, 20B, Voluntari(bloc C)",172000,2531,2,67.952,0,0,0
Panduri Residence – schița apartament cu 2 camere apartament camere de la 68.31m2 - Korter.ro,Panduri Residence,"Str.Mihail Cioranu, 3, Bucuresti(blocul)",0,0,2,68.312,0,0,0
Central Address Residence – schița apartament cu 1 camere apartament camere de la 36.4m2 - Korter.ro,Central Address Residence,"str.Nasaud, 77, București(Bloc 1)",52780,1450,1,36.42,0,0,0
Avalon Estate – schița apartament cu 2 camere apartament camere de la 86.12m2 - Korter.ro,Avalon Estate,"bd.Pipera, 1/8, zona Pipera, Voluntari",119000,1382,2,86.122,0,0,0
Marmura Residence – schița apartament cu 3 camere apartament camere de la 79.26m2 - Korter.ro,Marmura Residence,"bd.Bucureștii Noi, 25(Bloc E)",170118,2146,3,79.262,0,0,0
Trifoiului Residence – schița apartament cu 3 camere apartament camere de la 93.0m2 - Korter.ro,Trifoiului Residence,"str.Trifoiului, 39, Dobroesti, Ilfov(blocul)",118500,1274,3,932,0,0,0
Urban Address 12-14 – schița apartament cu 2 camere apartament camere de la 62.26m2 - Korter.ro,Urban Address 12-14,"str.Ion Heliade Radulescu, 12-14(Urban Address 12-14)",0,0,2,62.262,0,0,0
Apollo Residence Pasarela Berceni – schița apartament cu Studio camere de la 46.6m2 - Korter.ro,Apollo Residence Pasarela Berceni,"str.Popești Leordni Vest, 94, Popești-Leordeni(blocul)",63500,1363,0,46.62,0,0,0
Atlas Residence - Aviației – schița apartament cu 3 camere apartament camere de la 150.0m2 - Korter.ro,Atlas Residence - Aviației,"șos.Pantelimon, 266, Pantelimon, București(Atlas Residence - Aviației)",169350,1129,3,1502,0,0,0
Amesa Residence – schița apartament cu Studio camere de la 41.1m2 - Korter.ro,Amesa Residence,"str.Caporal Grigore Marin, 10, Bucuresti(Imobil)",61500,1496,0,41.12,0,0,0
Metropolitan Viilor – schița apartament cu 4 camere apartament camere de la 118.01m2 - Korter.ro,Metropolitan Viilor,"șos.Viilor, 57, zona Filaret, Sector 5, București(Metropolitan Viilor)",177000,1500,4,118.012,0,0,0
